Age,Job,Marital,Education,Default,Housing,Loan,Contact,Month,Day,Duration,Campaign,PrevDays,Previous,PrevOutcome,EmpVarRate,ConPriceIndex,ConConfIndex,EuriborRate,NumEmp
55,blue-collar,married,basic4y,no,yes,yes,cellular,aug,mon,588,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
41,services,married,highschool,no,yes,yes,cellular,may,wed,21,8,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1
34,blue-collar,single,basic9y,no,no,no,cellular,may,mon,281,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1
57,admin,married,basic6y,no,yes,no,cellular,may,fri,100,1,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1
40,entrepreneur,married,basic9y,no,yes,no,cellular,apr,fri,1013,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
33,technician,married,university,no,no,no,cellular,aug,thu,75,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
39,self-employed,married,professional,no,no,no,cellular,jul,thu,49,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
32,technician,single,professional,no,no,no,cellular,jul,tue,52,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
36,unemployed,divorced,highschool,no,no,yes,cellular,nov,mon,57,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8
29,unemployed,divorced,university,no,yes,no,cellular,jul,mon,148,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
39,services,married,highschool,no,yes,yes,telephone,may,wed,174,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191
76,retired,married,university,no,yes,no,cellular,aug,thu,344,1,999,1,failure,-2.9,92.201,-31.4,0.873,5076.2
39,blue-collar,married,basic9y,unknown,no,no,telephone,may,wed,257,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
60,retired,married,basic6y,no,unknown,unknown,cellular,jun,fri,110,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2
33,technician,single,basic9y,no,no,no,cellular,jul,thu,89,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
39,admin,married,university,no,yes,no,cellular,aug,fri,169,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
37,entrepreneur,married,university,unknown,no,no,cellular,nov,mon,94,2,999,1,failure,-0.1,93.2,-42,4.191,5195.8
30,admin,single,university,no,no,no,cellular,may,fri,197,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
41,entrepreneur,single,highschool,no,yes,no,telephone,jul,thu,153,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
24,blue-collar,single,unknown,no,no,no,cellular,jul,tue,62,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
32,admin,single,university,no,no,no,telephone,may,wed,81,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191
34,technician,married,highschool,no,yes,yes,cellular,nov,thu,1329,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8
32,management,single,university,no,no,no,cellular,jul,mon,173,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
34,blue-collar,married,basic9y,no,no,no,telephone,may,thu,466,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191
36,services,single,highschool,no,yes,no,cellular,apr,mon,142,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1
30,admin,married,university,no,yes,no,cellular,aug,thu,123,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
30,admin,married,university,unknown,yes,no,cellular,aug,mon,142,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
37,technician,single,highschool,no,yes,no,telephone,apr,thu,77,2,999,0,nonexistent,-1.8,93.075,-47.1,1.406,5099.1
42,services,married,highschool,no,no,no,telephone,jun,mon,276,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
52,blue-collar,married,basic4y,unknown,no,no,cellular,may,wed,239,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
37,technician,married,university,no,no,no,telephone,may,thu,263,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
45,technician,divorced,unknown,unknown,no,no,cellular,jul,fri,64,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
36,blue-collar,married,basic6y,unknown,no,no,cellular,jul,mon,179,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
63,retired,married,basic4y,no,no,no,telephone,aug,thu,49,3,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2
30,admin,single,highschool,no,yes,no,cellular,may,fri,195,3,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
29,admin,married,basic9y,no,no,no,cellular,may,thu,113,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
53,blue-collar,married,basic9y,unknown,no,no,telephone,jun,wed,111,10,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
25,student,single,highschool,no,no,no,cellular,aug,fri,253,1,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2
46,technician,married,professional,no,no,no,telephone,nov,mon,98,1,999,0,nonexistent,-0.1,93.2,-42,4.406,5195.8
42,admin,single,highschool,no,no,no,telephone,jun,tue,579,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
33,admin,single,university,no,yes,yes,cellular,nov,tue,86,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8
33,services,married,university,no,yes,no,telephone,may,thu,102,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191
32,admin,single,university,no,yes,no,cellular,aug,tue,419,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
56,services,married,university,no,no,no,cellular,jul,mon,139,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
28,unemployed,single,highschool,no,yes,no,cellular,dec,mon,94,3,6,3,success,-3,92.713,-33,0.709,5023.5
59,entrepreneur,divorced,highschool,unknown,yes,no,telephone,may,wed,173,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191
24,blue-collar,single,highschool,no,yes,no,cellular,apr,mon,135,1,999,1,failure,-1.8,93.749,-34.6,0.645,5008.7
31,technician,single,professional,unknown,yes,yes,telephone,may,fri,131,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191
33,self-employed,married,university,no,yes,no,cellular,jul,wed,99,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
41,blue-collar,single,basic9y,unknown,no,no,telephone,may,wed,194,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191
32,technician,single,professional,no,yes,yes,cellular,apr,mon,230,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1
29,technician,married,university,no,no,yes,telephone,jun,fri,252,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
40,admin,married,university,unknown,no,no,cellular,aug,tue,73,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
30,services,single,highschool,unknown,yes,no,telephone,apr,fri,40,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
44,management,married,basic9y,no,yes,no,cellular,aug,wed,260,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
31,admin,single,highschool,no,yes,no,telephone,may,fri,26,25,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191
54,admin,married,university,no,no,yes,cellular,jul,fri,84,5,999,2,failure,-1.7,94.215,-40.3,0.861,4991.6
30,services,married,highschool,no,no,no,telephone,may,thu,86,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
23,blue-collar,single,highschool,no,yes,no,cellular,jul,wed,231,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
33,technician,married,highschool,no,yes,no,cellular,aug,mon,119,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
40,blue-collar,married,basic9y,unknown,no,no,telephone,jun,thu,146,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
34,admin,married,university,no,no,no,cellular,nov,fri,128,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8
37,admin,married,university,no,no,no,cellular,sep,wed,265,2,6,2,success,-1.1,94.199,-37.5,0.886,4963.6
33,admin,single,highschool,unknown,no,no,cellular,may,thu,1723,1,12,1,success,-1.8,92.893,-46.2,1.266,5099.1
21,student,single,highschool,no,no,no,cellular,oct,tue,701,2,999,0,nonexistent,-1.1,94.601,-49.5,1.037,4963.6
52,management,divorced,university,no,no,no,telephone,jun,wed,208,4,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
34,admin,single,university,no,yes,no,cellular,may,fri,266,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
44,blue-collar,single,basic4y,no,yes,no,cellular,mar,tue,1530,2,999,0,nonexistent,-1.8,92.843,-50,1.51,5099.1
32,management,single,professional,no,yes,no,cellular,may,tue,68,10,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1
55,management,married,university,no,no,no,cellular,nov,wed,108,4,999,1,failure,-0.1,93.2,-42,4.12,5195.8
24,self-employed,single,university,no,no,no,cellular,aug,thu,64,3,999,0,nonexistent,-2.9,92.201,-31.4,0.829,5076.2
55,retired,divorced,professional,no,no,no,telephone,jun,wed,182,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
39,services,married,basic9y,unknown,yes,yes,telephone,apr,wed,93,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1
30,management,married,university,no,no,no,cellular,aug,thu,56,4,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
39,entrepreneur,married,university,unknown,yes,no,cellular,apr,mon,68,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
30,management,single,university,no,no,yes,telephone,may,wed,691,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
48,entrepreneur,divorced,university,no,yes,no,cellular,nov,thu,537,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8
37,services,married,basic6y,no,yes,no,cellular,jul,tue,165,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
23,student,single,basic4y,no,yes,no,cellular,apr,wed,1372,4,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1
37,services,married,highschool,no,no,no,cellular,aug,tue,249,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
54,retired,married,basic4y,unknown,no,no,telephone,may,wed,1730,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
41,admin,single,highschool,no,no,no,cellular,may,mon,466,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1
41,admin,married,university,no,no,no,cellular,jul,mon,1360,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
42,management,married,basic9y,no,yes,no,cellular,jul,thu,253,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
32,technician,married,university,no,yes,no,cellular,aug,tue,168,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
47,retired,single,basic6y,unknown,yes,no,cellular,jul,mon,145,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
46,admin,married,university,unknown,yes,no,cellular,aug,tue,66,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
52,blue-collar,married,basic6y,no,no,no,cellular,apr,thu,247,5,999,0,nonexistent,-1.8,93.075,-47.1,1.406,5099.1
59,retired,married,university,no,yes,no,cellular,aug,fri,28,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
49,admin,married,university,unknown,no,no,cellular,jul,mon,97,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
54,technician,divorced,university,no,no,no,cellular,aug,tue,155,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
43,admin,married,highschool,no,yes,no,telephone,may,thu,67,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191
32,blue-collar,married,basic9y,unknown,no,no,telephone,jul,tue,89,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
41,services,divorced,highschool,unknown,yes,no,cellular,jul,tue,55,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
32,services,married,highschool,unknown,yes,no,telephone,may,fri,445,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
31,blue-collar,married,highschool,no,no,yes,cellular,jul,mon,218,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
38,blue-collar,single,basic9y,no,yes,no,telephone,may,wed,75,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
42,technician,single,highschool,unknown,no,no,cellular,aug,mon,135,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
45,admin,married,university,no,yes,no,telephone,jun,mon,216,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
33,admin,single,university,no,yes,no,telephone,jun,fri,136,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
31,blue-collar,single,basic9y,no,no,no,cellular,apr,mon,65,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
31,technician,single,professional,no,yes,no,cellular,aug,thu,151,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
33,admin,married,university,no,yes,no,cellular,aug,fri,24,10,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
29,blue-collar,single,basic9y,no,no,no,cellular,jul,mon,135,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
50,admin,married,highschool,no,yes,yes,cellular,sep,fri,128,1,999,0,nonexistent,-3.4,92.379,-29.8,0.803,5017.5
41,blue-collar,married,basic9y,unknown,no,no,telephone,may,fri,121,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191
50,admin,married,university,no,no,no,cellular,jun,mon,269,1,3,1,success,-2.9,92.963,-40.8,1.215,5076.2
55,technician,divorced,professional,no,no,no,cellular,aug,fri,203,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
43,services,married,highschool,unknown,unknown,unknown,telephone,may,wed,54,4,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191
34,blue-collar,married,basic9y,no,yes,no,telephone,may,tue,96,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191
50,admin,married,professional,no,no,no,cellular,jul,tue,1001,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
40,technician,married,professional,no,no,no,cellular,nov,mon,550,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8
50,entrepreneur,married,basic9y,no,no,no,cellular,nov,tue,59,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8
27,technician,single,university,no,no,yes,cellular,nov,wed,342,1,999,0,nonexistent,-3.4,92.649,-30.1,0.716,5017.5
53,housemaid,married,highschool,no,no,yes,cellular,jun,thu,147,1,999,2,failure,-2.9,92.963,-40.8,1.26,5076.2
40,admin,single,university,no,no,yes,telephone,jun,wed,48,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
50,technician,married,professional,no,yes,no,telephone,may,thu,275,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191
39,technician,married,professional,no,no,no,cellular,may,thu,31,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1
48,management,married,basic9y,no,yes,yes,cellular,may,tue,955,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1
51,blue-collar,married,basic9y,unknown,no,no,telephone,aug,wed,490,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
25,services,single,basic9y,no,yes,no,cellular,jul,wed,509,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
60,admin,married,professional,no,yes,no,cellular,apr,thu,571,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1
50,blue-collar,married,professional,unknown,yes,no,cellular,jul,mon,201,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
73,retired,married,professional,no,yes,no,cellular,aug,thu,135,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2
45,blue-collar,divorced,basic9y,no,no,no,cellular,apr,fri,200,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
38,technician,married,university,unknown,no,no,telephone,may,thu,257,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191
44,blue-collar,married,professional,no,yes,no,cellular,jun,fri,336,3,3,1,success,-2.9,92.963,-40.8,1.268,5076.2
36,blue-collar,married,basic9y,no,yes,no,telephone,may,thu,55,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
47,blue-collar,married,basic4y,no,unknown,unknown,telephone,jul,thu,175,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
38,management,married,university,no,yes,no,cellular,aug,thu,328,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2
46,admin,single,highschool,no,no,no,telephone,may,mon,218,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
36,services,divorced,highschool,no,yes,no,cellular,may,wed,502,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1
